id,prediction
2997,0
2998,1
2999,0
3000,0
3001,0
3002,0
3003,0
3004,0
3005,0
3006,1
3007,0
3008,1
3009,0
3010,0
3011,0
3012,0
3013,0
3014,0
3015,0
3016,0
3017,0
3018,0
3019,0
3020,0
3021,0
3022,0
3023,0
3024,0
3025,0
3026,1
3027,0
3028,0
3029,0
3030,0
3031,0
3032,0
3033,0
3034,0
3035,0
3036,1
3037,0
3038,0
3039,0
3040,0
3041,0
3042,0
3043,0
3044,0
3045,0
3046,0
3047,0
3048,0
3049,0
3050,0
3051,0
3052,0
3053,0
3054,0
3055,0
3056,0
3057,0
3058,0
3059,0
3060,0
3061,0
3062,0
3063,0
3064,0
3065,1
3066,0
3067,0
3068,0
3069,1
3070,0
3071,0
3072,1
3073,0
3074,0
3075,0
3076,0
3077,0
3078,0
3079,0
3080,0
3081,0
3082,0
3083,1
3084,0
3085,0
3086,0
3087,0
3088,0
3089,0
3090,0
3091,0
3092,0
3093,0
3094,0
3095,0
3096,0
3097,0
3098,0
3099,0
3100,0
3101,0
3102,0
3103,0
3104,0
3105,0
3106,0
3107,1
3108,0
3109,0
3110,0
3111,0
3112,0
3113,0
3114,0
3115,0
3116,0
3117,0
3118,0
3119,1
3120,0
3121,1
3122,1
3123,1
3124,0
3125,0
3126,1
3127,0
3128,0
3129,0
3130,0
3131,1
3132,0
3133,0
3134,0
3135,0
3136,0
3137,0
3138,0
3139,0
3140,0
3141,0
3142,0
3143,1
3144,0
3145,0
3146,0
3147,0
3148,0
3149,0
3150,0
3151,0
3152,0
3153,0
3154,1
3155,0
3156,0
3157,0
3158,0
3159,0
3160,0
3161,0
3162,0
3163,0
3164,1
3165,0
3166,1
3167,1
3168,0
3169,0
3170,1
3171,0
3172,0
3173,0
3174,0
3175,0
3176,0
3177,0
3178,1
3179,0
3180,0
3181,0
3182,1
3183,0
3184,0
3185,0
3186,0
3187,1
3188,0
3189,0
3190,1
3191,0
3192,0
3193,1
3194,0
3195,1
3196,1
3197,1
3198,0
3199,0
3200,0
3201,1
3202,0
3203,0
3204,0
3205,0
3206,0
3207,0
3208,0
3209,0
3210,1
3211,0
3212,0
3213,0
3214,0
3215,0
3216,0
3217,0
3218,0
3219,1
3220,0
3221,0
3222,0
3223,0
3224,1
3225,1
3226,0
3227,0
3228,1
3229,0
3230,1
3231,0
3232,0
3233,0
3234,0
3235,1
3236,1
3237,0
3238,0
3239,0
3240,0
3241,1
3242,1
3243,0
3244,0
3245,0
3246,0
3247,0
3248,0
3249,0
3250,0
3251,0
3252,0
3253,0
3254,0
3255,0
3256,0
3257,1
3258,0
3259,0
3260,0
3261,0
3262,0
3263,0
3264,0
3265,0
3266,0
3267,0
3268,0
3269,0
3270,0
3271,0
3272,0
3273,0
3274,0
3275,0
3276,1
3277,0
3278,1
3279,0
3280,0
3281,0
3282,0
3283,0
3284,0
3285,0
3286,0
3287,0
3288,0
3289,0
3290,0
3291,0
3292,0
3293,1
3294,0
3295,0
3296,0
3297,0
3298,1
3299,1
3300,0
3301,0
3302,0
3303,0
3304,0
3305,1
3306,0
3307,1
3308,0
3309,0
3310,1
3311,1
3312,1
3313,1
3314,0
3315,1
3316,0
3317,0
3318,0
3319,0
3320,0
3321,0
3322,1
3323,0
3324,0
3325,0
3326,0
3327,1
3328,0
3329,0
3330,0
3331,0
3332,1
3333,0
3334,0
3335,0
3336,1
3337,0
3338,1
3339,1
3340,0
3341,0
3342,0
3343,0
3344,0
3345,0
3346,0
3347,0
3348,1
3349,1
3350,0
3351,0
3352,1
3353,1
3354,0
3355,0
3356,0
3357,0
3358,0
3359,0
3360,0
3361,0
3362,0
3363,0
3364,0
3365,0
3366,0
3367,0
3368,1
3369,1
3370,0
3371,0
3372,0
3373,0
3374,1
3375,0
3376,0
3377,0
3378,0
3379,0
3380,0
3381,0
3382,0
3383,0
3384,0
3385,1
3386,0
3387,0
3388,1
3389,0
3390,0
3391,0
3392,0
3393,1
3394,0
3395,0
3396,0
3397,0
3398,0
3399,0
3400,0
3401,0
3402,0
3403,0
3404,0
3405,0
3406,0
3407,0
3408,0
3409,0
3410,0
3411,0
3412,1
3413,0
3414,0
3415,1
3416,0
3417,1
3418,1
3419,0
3420,1
3421,0
3422,0
3423,0
3424,0
3425,0
3426,1
3427,0
3428,1
3429,1
3430,1
3431,1
3432,1
3433,1
3434,0
3435,0
3436,0
3437,0
3438,0
3439,0
3440,1
3441,0
3442,0
3443,0
3444,0
3445,0
3446,1
3447,0
3448,0
3449,0
3450,0
3451,0
3452,0
3453,0
3454,0
3455,0
3456,0
3457,0
3458,0
3459,1
3460,1
3461,1
3462,1
3463,1
3464,1
3465,1
3466,0
3467,0
3468,0
3469,0
3470,1
3471,1
3472,0
3473,1
3474,0
3475,0
3476,0
3477,0
3478,0
3479,0
3480,0
3481,0
3482,1
3483,0
3484,0
3485,0
3486,0
3487,0
3488,0
3489,0
3490,0
3491,0
3492,0
3493,0
3494,0
3495,0
3496,0
3497,0
3498,0
3499,1
3500,0
3501,1
3502,1
3503,0
3504,1
3505,0
3506,0
3507,0
3508,0
3509,1
3510,1
3511,1
3512,1
3513,1
3514,0
3515,1
3516,0
3517,0
3518,0
3519,0
3520,0
3521,0
3522,1
3523,0
3524,0
3525,0
3526,0
3527,0
3528,0
3529,0
3530,0
3531,0
3532,0
3533,1
3534,0
3535,0
3536,1
3537,0
3538,0
3539,0
3540,0
3541,0
3542,0
3543,0
3544,0
3545,0
3546,0
3547,0
3548,0
3549,0
3550,0
3551,0
3552,0
3553,0
3554,1
3555,0
3556,0
3557,0
3558,0
3559,1
3560,0
3561,1
3562,0
3563,0
3564,0
3565,0
3566,0
3567,0
3568,1
3569,0
3570,0
3571,1
3572,0
3573,0
3574,0
3575,1
3576,0
3577,0
3578,0
3579,0
3580,1
3581,0
3582,0
3583,1
3584,0
3585,0
3586,0
3587,0
3588,0
3589,0
3590,0
3591,1
3592,0
3593,0
3594,0
3595,0
3596,0
3597,0
3598,0
3599,0
3600,0
3601,0
3602,0
3603,0
3604,0
3605,0
3606,0
3607,0
3608,0
3609,0
3610,0
3611,0
3612,0
3613,0
3614,0
3615,1
3616,1
3617,0
3618,1
3619,1
3620,1
3621,1
3622,1
3623,1
3624,1
3625,1
3626,0
3627,0
3628,0
3629,0
3630,1
3631,1
3632,0
3633,0
3634,0
3635,0
3636,1
3637,0
3638,0
3639,0
3640,1
3641,0
3642,1
3643,1
3644,0
3645,0
3646,0
3647,1
3648,1
3649,0
3650,1
3651,0
3652,0
3653,0
3654,0
3655,1
3656,0
3657,0
3658,0
3659,0
3660,1
3661,0
3662,0
3663,0
3664,1
3665,0
3666,0
3667,0
3668,0
3669,0
3670,0
3671,0
3672,1
3673,0
3674,0
3675,1
3676,1
3677,0
3678,1
3679,0
3680,1
3681,0
3682,0
3683,0
3684,0
3685,1
3686,1
3687,1
3688,1
3689,0
3690,1
3691,0
3692,0
3693,0
3694,0
3695,1
3696,1
3697,0
3698,1
3699,0
3700,0
3701,0
3702,1
3703,0
3704,1
3705,0
3706,0
3707,0
3708,1
3709,0
3710,0
3711,0
3712,0
3713,0
3714,1
3715,0
3716,1
3717,1
3718,0
3719,0
3720,0
3721,0
3722,0
3723,1
3724,0
3725,0
3726,0
3727,1
3728,1
3729,0
3730,1
3731,0
3732,1
3733,1
3734,0
3735,0
3736,0
3737,0
3738,0
3739,1
3740,0
3741,1
3742,1
3743,0
3744,0
3745,1
3746,1
3747,0
3748,0
3749,0
3750,1
3751,0
3752,0
3753,0
3754,0
3755,0
3756,0
3757,0
3758,0
3759,0
3760,0
3761,0
3762,0
3763,0
3764,0
3765,0
3766,0
3767,0
3768,0
3769,0
3770,1
3771,0
3772,0
3773,0
3774,0
3775,1
3776,0
3777,1
3778,0
3779,1
3780,0
3781,1
3782,0
3783,0
3784,1
3785,0
3786,1
3787,0
3788,0
3789,0
3790,0
3791,0
3792,0
3793,0
3794,1
3795,1
3796,0
3797,0
3798,1
3799,0
3800,1
3801,1
3802,1
3803,1
3804,0
3805,0
3806,1
3807,0
3808,1
3809,1
3810,0
3811,0
3812,0
3813,0
3814,1
3815,0
3816,0
3817,1
3818,0
3819,1
3820,1
3821,0
3822,0
3823,0
3824,1
3825,1
3826,0
3827,0
3828,0
3829,0
3830,0
3831,0
3832,1
3833,1
3834,1
3835,0
3836,0
3837,0
3838,0
3839,0
3840,0
3841,1
3842,0
3843,1
3844,0
3845,1
3846,1
3847,1
3848,1
3849,1
3850,0
3851,0
3852,0
3853,0
3854,0
3855,0
3856,0
3857,0
3858,0
3859,0
3860,0
3861,1
3862,0
3863,0
3864,0
3865,0
3866,0
3867,1
3868,0
3869,0
3870,0
3871,0
3872,0
3873,0
3874,0
3875,0
3876,0
3877,0
3878,1
3879,0
3880,0
3881,0
3882,0
3883,1
3884,0
3885,0
3886,0
3887,0
3888,0
3889,1
3890,0
3891,0
3892,0
3893,1
3894,0
3895,0
3896,1
3897,1
3898,0
3899,0
3900,1
3901,1
3902,0
3903,1
3904,1
3905,0
3906,0
3907,0
3908,0
3909,1
3910,0
3911,0
3912,0
3913,0
3914,0
3915,0
3916,0
3917,1
3918,1
3919,0
3920,0
3921,0
3922,0
3923,0
3924,0
3925,0
3926,1
3927,1
3928,1
3929,0
3930,1
3931,1
3932,0
3933,0
3934,0
3935,0
3936,0
3937,0
3938,0
3939,0
3940,0
3941,0
3942,0
3943,0
3944,0
3945,0
3946,0
3947,0
3948,0
3949,0
3950,1
3951,0
3952,0
3953,0
3954,1
3955,0
3956,1
3957,0
3958,0
3959,0
3960,0
3961,0
3962,0
3963,1
3964,0
3965,0
3966,0
3967,0
3968,0
3969,0
3970,0
3971,0
3972,0
3973,1
3974,1
3975,0
3976,0
3977,1
3978,0
3979,0
3980,0
3981,1
3982,0
3983,1
3984,0
3985,0
3986,0
3987,0
3988,0
3989,1
3990,0
3991,0
3992,0
3993,1
3994,0
3995,1
3996,0
3997,0
3998,1
3999,0
4000,0
4001,0
4002,1
4003,0
4004,0
4005,0
4006,0
4007,0
4008,0
4009,0
4010,0
4011,0
4012,0
4013,0
4014,1
4015,0
4016,0
4017,1
4018,1
4019,0
4020,0
4021,0
4022,1
4023,0
4024,0
4025,0
4026,1
4027,0
4028,0
4029,0
4030,0
4031,0
4032,0
4033,0
4034,0
4035,0
4036,0
4037,0
4038,0
4039,1
4040,0
4041,0
4042,1
4043,0
4044,0
4045,1
4046,0
4047,1
4048,0
4049,0
4050,0
4051,0
4052,0
4053,0
4054,0
4055,1
4056,0
4057,1
4058,1
4059,1
4060,0
4061,0
4062,0
4063,0
4064,0
4065,0
4066,0
4067,1
4068,0
4069,1
4070,1
4071,0
4072,0
4073,0
4074,0
4075,0
4076,0
4077,0
4078,0
4079,1
4080,1
4081,0
4082,0
4083,0
4084,0
4085,0
4086,0
4087,0
4088,0
4089,0
4090,0
4091,0
4092,0
4093,0
4094,0
4095,0
4096,0
4097,0
4098,1
4099,0
4100,0
4101,0
4102,0
4103,0
4104,1
4105,0
4106,0
4107,0
4108,0
4109,0
4110,0
4111,0
4112,0
4113,0
4114,1
4115,0
4116,0
4117,0
4118,0
4119,0
4120,0
4121,0
4122,1
4123,1
4124,1
4125,0
4126,0
4127,0
4128,1
4129,0
4130,0
4131,0
4132,0
4133,0
4134,0
4135,0
4136,0
4137,0
4138,0
4139,0
4140,0
4141,0
4142,0
4143,0
4144,0
4145,0
4146,0
4147,0
4148,0
4149,0
4150,0
4151,0
4152,0
4153,0
4154,0
4155,0
4156,0
4157,0
4158,0
4159,1
4160,1
4161,1
4162,1
4163,0
4164,0
4165,0
4166,0
4167,0
4168,0
4169,1
4170,0
4171,0
4172,0
4173,0
4174,1
4175,0
4176,0
4177,0
4178,0
4179,0
4180,1
4181,0
4182,1
4183,0
4184,0
4185,0
4186,0
4187,1
4188,1
4189,1
4190,1
4191,1
4192,1
4193,1
4194,0
4195,1
4196,1
4197,1
4198,1
4199,1
4200,1
4201,0
4202,1
4203,0
4204,1
4205,1
4206,1
4207,1
4208,1
4209,1
4210,1
4211,1
4212,0
4213,1
4214,0
4215,0
4216,0
4217,0
4218,0
4219,0
4220,0
4221,0
4222,0
4223,0
4224,0
4225,0
4226,0
4227,0
4228,0
4229,1
4230,1
4231,0
4232,0
4233,0
4234,0
4235,0
4236,0
4237,0
4238,0
4239,1
4240,0
4241,0
4242,0
4243,1
4244,1
4245,0
4246,0
4247,1
4248,0
4249,0
4250,0
4251,0
4252,0
4253,0
4254,0
4255,1
4256,0
4257,0
4258,0
4259,0
4260,0
4261,0
4262,0
4263,0
4264,0
4265,0
4266,0
4267,0
4268,0
4269,0
4270,1
4271,1
4272,0
4273,0
4274,1
4275,0
4276,1
4277,1
4278,1
4279,1
4280,1
4281,1
4282,1
4283,0
4284,0
4285,0
4286,1
4287,1
4288,1
4289,0
4290,1
4291,0
4292,0
4293,1
4294,0
4295,0
4296,0
4297,1
4298,1
4299,0
4300,1
4301,1
4302,0
4303,1
4304,1
4305,0
4306,0
4307,0
4308,0
4309,0
4310,0
4311,0
4312,0
4313,0
4314,0
4315,0
4316,0
4317,0
4318,0
4319,0
4320,0
4321,0
4322,0
4323,0
4324,0
4325,0
4326,0
4327,1
4328,0
4329,1
4330,0
4331,1
4332,1
4333,0
4334,1
4335,1
4336,1
4337,0
4338,0
4339,1
4340,0
4341,1
4342,0
4343,1
4344,0
4345,1
4346,0
4347,0
4348,1
4349,1
4350,1
4351,1
4352,1
4353,1
4354,1
4355,0
4356,1
4357,1
4358,0
4359,1
4360,1
4361,1
4362,1
4363,1
4364,1
4365,1
4366,1
4367,1
4368,1
4369,0
4370,1
4371,1
4372,1
4373,1
4374,1
4375,0
4376,1
4377,1
4378,0
4379,1
4380,1
4381,1
4382,0
4383,1
4384,0
4385,0
4386,0
4387,0
4388,1
4389,1
4390,1
4391,1
4392,1
4393,1
4394,0
4395,1
4396,1
4397,1
4398,1
4399,1
4400,1
4401,0
4402,0
4403,1
4404,1
4405,1
4406,0
4407,0
4408,1
4409,0
4410,0
4411,0
4412,0
4413,0
4414,0
4415,0
4416,0
4417,0
4418,1
4419,1
4420,1
4421,1
4422,0
4423,0
4424,1
4425,0
4426,1
4427,0
4428,0
4429,0
4430,1
4431,0
4432,1
4433,0
4434,1
4435,0
4436,1
4437,1
4438,1
4439,0
4440,1
4441,0
4442,0
4443,0
4444,0
4445,0
4446,0
4447,0
4448,1
4449,0
4450,0
4451,1
4452,0
4453,0
4454,1
4455,1
4456,0
4457,1
4458,1
4459,1
4460,1
4461,1
4462,1
4463,1
4464,1
4465,0
4466,1
4467,0
4468,1
4469,1
4470,0
4471,0
4472,1
4473,1
4474,0
4475,0
4476,0
4477,1
4478,0
4479,1
4480,0
4481,0
4482,0
4483,0
4484,0
4485,1
4486,0
4487,0
4488,0
4489,1
4490,1
4491,0
4492,1
4493,0
4494,1
4495,0
4496,1
4497,0
4498,0
4499,0
4500,0
4501,0
4502,1
4503,1
4504,0
4505,0
4506,0
4507,0
4508,0
4509,0
4510,1
4511,0
4512,1
4513,0
4514,0
4515,1
4516,0
4517,0
4518,1
4519,0
4520,0
4521,0
4522,0
4523,0
4524,0
4525,0
4526,0
4527,1
4528,0
4529,0
4530,1
4531,0
4532,1
4533,1
4534,0
4535,1
4536,1
4537,1
4538,0
4539,0
4540,0
4541,1
4542,0
4543,0
4544,0
4545,1
4546,0
4547,1
4548,0
4549,1
4550,1
4551,0
4552,0
4553,0
4554,1
4555,1
4556,0
4557,0
4558,1
4559,0
4560,0
4561,0
4562,1
4563,1
4564,1
4565,0
4566,0
4567,0
4568,0
4569,0
4570,0
4571,0
4572,0
4573,0
4574,0
4575,0
4576,0
4577,1
4578,0
4579,0
4580,0
4581,0
4582,0
4583,1
4584,0
4585,0
4586,0
4587,1
4588,0
4589,1
4590,0
4591,0
4592,0
4593,0
4594,0
4595,0
4596,0
4597,0
4598,1
4599,0
4600,0
4601,0
4602,0
4603,1
4604,0
4605,0
4606,0
4607,1
4608,0
4609,1
4610,0
4611,1
4612,0
4613,0
4614,1
4615,1
4616,1
4617,0
4618,1
4619,1
4620,1
4621,1
4622,1
4623,0
4624,1
4625,0
4626,1
4627,1
4628,1
4629,0
4630,0
4631,0
4632,1
4633,1
4634,0
4635,0
4636,0
4637,0
4638,0
4639,0
4640,0
4641,0
4642,1
4643,1
4644,1
4645,1
4646,1
4647,0
4648,1
4649,1
4650,0
4651,1
4652,1
4653,1
4654,1
4655,0
4656,0
4657,0
4658,0
4659,1
4660,0
4661,1
4662,1
4663,0
4664,1
4665,1
4666,1
4667,0
4668,0
4669,0
4670,1
4671,0
4672,1
4673,1
4674,1
4675,1
4676,1
4677,1
4678,0
4679,1
4680,1
4681,1
4682,1
4683,0
4684,0
4685,0
4686,0
4687,0
4688,0
4689,0
4690,1
4691,1
4692,0
4693,1
4694,0
4695,0
4696,0
4697,0
4698,0
4699,0
4700,0
4701,0
4702,0
4703,1
4704,0
4705,1
4706,1
4707,0
4708,0
4709,1
4710,0
4711,0
4712,0
4713,0
4714,0
4715,1
4716,0
4717,0
4718,0
4719,0
4720,0
4721,1
4722,0
4723,0
4724,0
4725,0
4726,0
4727,0
4728,0
4729,0
4730,0
4731,0
4732,0
4733,1
4734,0
4735,1
4736,0
4737,1
4738,0
4739,0
4740,0
4741,0
4742,0
4743,1
4744,0
4745,0
4746,0
4747,0
4748,0
4749,0
4750,0
4751,0
4752,0
4753,0
4754,1
4755,1
4756,0
4757,1
4758,1
4759,1
4760,0
4761,0
4762,0
4763,0
4764,0
4765,0
4766,0
4767,0
4768,0
4769,1
4770,1
4771,1
4772,1
4773,1
4774,1
4775,0
4776,0
4777,0
4778,1
4779,1
4780,1
4781,1
4782,1
4783,1
4784,0
4785,0
4786,0
4787,0
4788,0
4789,0
4790,0
4791,0
4792,0
4793,0
4794,0
4795,0
4796,0
4797,0
4798,0
4799,0
4800,0
4801,0
4802,0
4803,0
4804,0
4805,0
4806,0
4807,0
4808,1
4809,0
4810,1
4811,1
4812,1
4813,0
4814,0
4815,0
4816,0
4817,1
4818,0
4819,0
4820,0
4821,0
4822,0
4823,0
4824,0
4825,1
4826,0
4827,0
4828,1
4829,0
4830,0
4831,1
4832,0
4833,0
4834,0
4835,0
4836,1
4837,0
4838,0
4839,0
4840,0
4841,0
4842,0
4843,0
4844,1
4845,0
4846,0
4847,0
4848,0
4849,0
4850,1
4851,0
4852,0
4853,0
4854,0
4855,0
4856,0
4857,0
4858,0
4859,1
4860,0
4861,0
4862,0
4863,1
4864,1
4865,1
4866,1
4867,0
4868,1
4869,1
4870,1
4871,0
4872,1
4873,0
4874,0
4875,1
4876,1
4877,1
4878,0
4879,1
4880,1
4881,1
4882,1
4883,0
4884,0
4885,1
4886,0
4887,1
4888,1
4889,1
4890,1
4891,0
4892,1
4893,1
4894,0
4895,0
4896,0
4897,0
4898,0
4899,1
4900,0
4901,0
4902,0
4903,1
4904,1
4905,0
4906,0
4907,1
4908,0
4909,1
4910,1
4911,0
4912,0
4913,0
4914,0
4915,0
4916,1
4917,0
4918,1
4919,1
4920,1
4921,1
4922,0
4923,0
4924,1
4925,0
4926,0
4927,0
4928,0
4929,0
4930,0
4931,0
4932,0
4933,0
4934,0
4935,0
4936,1
4937,0
4938,1
4939,0
4940,1
4941,0
4942,0
4943,0
4944,0
4945,1
4946,1
4947,0
4948,0
4949,0
4950,1
4951,0
4952,0
4953,0
4954,0
4955,1
4956,0
4957,0
4958,0
4959,0
4960,0
4961,0
4962,0
4963,0
4964,0
4965,0
4966,0
4967,1
4968,0
4969,0
4970,1
4971,0
4972,0
4973,0
4974,0
4975,1
4976,0
4977,0
4978,0
4979,0
4980,0
4981,0
4982,1
4983,1
4984,1
4985,0
4986,0
4987,0
4988,0
4989,0
4990,0
4991,0
4992,0
4993,0
4994,0
4995,0
4996,1
4997,0
4998,0
4999,1
5000,1
5001,0
5002,1
5003,0
5004,0
5005,0
5006,0
5007,1
5008,1
5009,1
5010,1
5011,1
5012,0
5013,1
5014,0
5015,0
5016,0
5017,1
5018,0
5019,0
5020,1
5021,1
5022,0
5023,1
5024,0
5025,0
5026,0
5027,1
5028,1
5029,1
5030,0
5031,0
5032,0
5033,0
5034,0
5035,1
5036,0
5037,1
5038,0
5039,0
5040,0
5041,0
5042,0
5043,0
5044,1
5045,0
5046,0
5047,0
5048,0
5049,0
5050,0
5051,0
5052,0
5053,0
5054,0
5055,0
5056,1
5057,0
5058,0
5059,0
5060,0
5061,0
5062,0
5063,0
5064,0
5065,1
5066,0
5067,0
5068,0
5069,0
5070,0
5071,0
5072,0
5073,1
5074,0
5075,0
5076,0
5077,0
5078,0
5079,0
5080,0
5081,0
5082,0
5083,0
5084,0
5085,0
5086,0
5087,0
5088,0
5089,1
5090,0
5091,0
5092,0
5093,0
5094,0
5095,0
5096,0
5097,0
5098,0
5099,1
5100,0
5101,0
5102,0
5103,1
5104,0
5105,1
5106,1
5107,0
5108,0
5109,0
5110,1
5111,0
5112,0
5113,0
5114,1
5115,1
5116,0
5117,1
5118,0
5119,0
5120,1
5121,1
5122,1
5123,1
5124,1
5125,0
5126,0
5127,1
5128,1
5129,0
5130,0
5131,1
5132,1
5133,1
5134,0
5135,0
5136,1
5137,1
5138,1
5139,0
5140,0
5141,1
5142,1
5143,1
5144,1
5145,0
5146,1
5147,1
5148,1
5149,0
5150,0
5151,1
5152,0
5153,1
5154,1
5155,0
5156,1
5157,0
5158,0
5159,0
5160,0
5161,1
5162,1
5163,0
5164,0
5165,1
5166,1
5167,0
5168,0
5169,1
5170,0
5171,1
5172,0
5173,0
5174,0
5175,1
5176,0
5177,0
5178,0
5179,1
5180,0
5181,0
5182,0
5183,0
5184,0
5185,0
5186,1
5187,0
5188,1
5189,1
5190,0
5191,0
5192,0
5193,1
5194,0
5195,1
5196,0
5197,0
5198,1
5199,1
5200,0
5201,1
5202,1
5203,1
5204,0
5205,1
5206,1
5207,1
5208,0
5209,1
5210,0
5211,1
5212,0
5213,1
5214,1
5215,1
5216,1
5217,1
5218,1
5219,1
5220,0
5221,1
5222,1
5223,1
5224,0
5225,1
5226,0
5227,1
5228,1
5229,0
5230,0
5231,0
5232,1
5233,0
5234,0
5235,1
5236,0
5237,0
5238,1
5239,0
5240,0
5241,1
5242,1
5243,1
5244,0
5245,0
5246,0
5247,0
5248,0
5249,0
5250,0
5251,1
5252,0
5253,1
5254,1
5255,1
5256,0
5257,1
5258,1
5259,1
5260,1
5261,1
5262,1
5263,1
5264,1
5265,0
5266,1
5267,1
5268,1
5269,1
5270,1
5271,1
5272,1
5273,1
5274,1
5275,1
5276,0
5277,1
5278,1
5279,0
5280,1
5281,1
5282,0
5283,1
5284,0
5285,0
5286,1
5287,1
5288,1
5289,0
5290,1
5291,1
5292,1
5293,1
5294,0
5295,1
5296,1
5297,0
5298,0
5299,1
5300,1
5301,1
5302,1
5303,0
5304,1
5305,0
5306,0
5307,1
5308,0
5309,1
5310,0
5311,1
5312,1
5313,1
5314,1
5315,1
5316,1
5317,1
5318,1
5319,1
5320,1
5321,1
5322,1
5323,1
5324,1
5325,1
5326,1
5327,1
5328,0
5329,1
5330,1
5331,1
5332,1
5333,1
5334,1
5335,1
5336,1
5337,1
5338,1
5339,0
5340,1
5341,1
5342,1
5343,1
5344,1
5345,1
5346,1
5347,1
5348,1
5349,1
5350,1
5351,1
5352,1
5353,1
5354,1
5355,1
5356,1
5357,1
5358,1
5359,1
5360,1
5361,1
5362,1
5363,1
5364,1
5365,1
5366,1
5367,1
5368,1
5369,1
5370,1
5371,1
5372,1
5373,1
5374,1
5375,1
5376,1
5377,1
5378,1
5379,1
5380,0
5381,1
5382,1
5383,1
5384,1
5385,1
5386,1
5387,1
5388,1
5389,1
5390,1
5391,1
5392,1
5393,0
5394,1
5395,1
5396,1
5397,1
5398,1
5399,1
5400,1
5401,1
5402,1
5403,1
5404,1
5405,1
5406,0
5407,0
5408,1
5409,1
5410,1
5411,1
5412,1
5413,1
5414,1
5415,1
5416,1
5417,1
5418,1
5419,1
5420,1
5421,1
5422,1
5423,1
5424,1
5425,0
5426,1
5427,1
5428,0
5429,1
5430,0
5431,0
5432,1
5433,0
5434,1
5435,1
5436,1
5437,1
5438,1
5439,1
5440,1
5441,1
5442,0
5443,0
5444,0
5445,0
5446,0
5447,1
5448,0
5449,0
5450,1
5451,0
5452,0
5453,0
5454,1
5455,0
5456,0
5457,0
5458,1
5459,1
5460,0
5461,1
5462,0
5463,0
5464,0
5465,0
5466,1
5467,0
5468,0
5469,0
5470,0
5471,0
5472,0
5473,0
5474,0
5475,0
5476,1
5477,0
5478,0
5479,0
5480,0
5481,0
5482,0
5483,1
5484,1
5485,1
5486,1
5487,0
5488,1
5489,1
5490,1
5491,0
5492,0
5493,1
5494,0
5495,0
5496,0
5497,1
5498,1
5499,0
5500,0
5501,1
5502,1
5503,0
5504,0
5505,0
5506,0
5507,0
5508,1
5509,0
5510,0
5511,0
5512,0
5513,1
5514,0
5515,0
5516,0
5517,0
5518,0
5519,0
5520,0
5521,0
5522,1
5523,0
5524,0
5525,0
5526,1
5527,0
5528,0
5529,0
5530,0
5531,0
5532,1
5533,0
5534,1
5535,0
5536,0
5537,1
5538,0
5539,1
5540,0
5541,0
5542,0
5543,0
5544,0
5545,0
5546,1
5547,0
5548,0
5549,0
5550,0
5551,0
5552,0
5553,1
5554,0
5555,0
5556,0
5557,0
5558,1
5559,1
5560,0
5561,0
5562,0
5563,0
5564,0
5565,0
5566,1
5567,1
5568,0
5569,1
5570,1
5571,0
5572,0
5573,1
5574,1
5575,1
5576,1
5577,1
5578,0
5579,0
5580,1
5581,0
5582,0
5583,1
5584,1
5585,0
5586,1
5587,0
5588,0
5589,0
5590,1
5591,1
5592,1
5593,0
5594,0
5595,1
5596,1
5597,0
5598,1
5599,1
5600,0
5601,0
5602,1
5603,0
5604,1
5605,1
5606,0
5607,0
5608,0
5609,0
5610,1
5611,0
5612,0
5613,1
5614,0
5615,0
5616,0
5617,0
5618,0
5619,0
5620,0
5621,0
5622,0
5623,0
5624,0
5625,0
5626,0
5627,0
5628,0
5629,0
5630,0
5631,1
5632,0
5633,0
5634,0
5635,0
5636,0
5637,0
5638,0
5639,0
5640,0
5641,0
5642,0
5643,1
5644,0
5645,1
5646,0
5647,0
5648,1
5649,1
5650,1
5651,1
5652,1
5653,1
5654,1
5655,1
5656,1
5657,1
5658,0
5659,1
5660,1
5661,1
5662,1
5663,1
5664,1
5665,0
5666,1
5667,1
5668,1
5669,1
5670,1
5671,0
5672,0
5673,0
5674,1
5675,1
5676,0
5677,1
5678,1
5679,1
5680,1
5681,1
5682,1
5683,0
5684,0
5685,0
5686,0
5687,1
5688,0
5689,0
5690,1
5691,1
5692,1
5693,1
5694,1
5695,0
5696,0
5697,0
5698,1
5699,1
5700,1
5701,0
5702,1
5703,1
5704,1
5705,1
5706,1
5707,1
5708,1
5709,1
5710,1
5711,1
5712,1
5713,1
5714,1
5715,0
5716,1
5717,1
5718,1
5719,1
5720,0
5721,1
5722,1
5723,0
5724,0
5725,1
5726,0
5727,0
5728,1
5729,1
5730,1
5731,0
5732,1
5733,0
5734,0
5735,1
5736,0
5737,0
5738,0
5739,1
5740,0
5741,0
5742,0
5743,0
5744,0
5745,1
5746,0
5747,0
5748,0
5749,1
5750,0
5751,0
5752,1
5753,0
5754,1
5755,1
5756,0
5757,0
5758,0
5759,1
5760,0
5761,1
5762,1
5763,1
5764,0
5765,1
5766,0
5767,1
5768,0
5769,0
5770,0
5771,0
5772,1
5773,0
5774,1
5775,1
5776,0
5777,0
5778,0
5779,0
5780,0
5781,0
5782,0
5783,0
5784,0
5785,0
5786,0
5787,0
5788,0
5789,0
5790,0
5791,0
5792,0
5793,0
5794,0
